Product ID,Product Name,Category,Sub-Category,Total_Revenue,Total_Cost,Total_Profit,Total_Units,Avg_Discount,Avg_Price,Transactions,Margin_Pct,Revenue_Sharing,Is_Tail
FUR-BO-10001372,"Safco Classic Bookcase, Pine",Furniture,Bookcases,9097.65,8583.75,513.9,21,0.025,428.5125,4,5.65,0.072,False
FUR-BO-10001385,"Sauder Corner Shelving, Metal",Furniture,Bookcases,2053.1724,1479.6,573.5724,18,0.13,127.68119999999999,4,27.94,0.016,False
FUR-BO-10001387,"Safco Floating Shelf Set, Traditional",Furniture,Bookcases,2419.902,1873.23,546.672,17,0.3,137.71800000000002,4,22.59,0.019,False
FUR-BO-10001390,"Bush Floating Shelf Set, Traditional",Furniture,Bookcases,1096.128,794.88,301.248,12,0.25,85.63499999999999,4,27.48,0.009,False
FUR-BO-10001392,"Sauder Classic Bookcase, Traditional",Furniture,Bookcases,4054.7070000000003,2572.5,1482.2069999999999,10,0.07500000000000001,403.29075000000006,4,36.56,0.032,False
FUR-BO-10001393,"Safco 3-Shelf Cabinet, Pine",Furniture,Bookcases,3844.5921,3786.75,57.84209999999999,25,0.11833333333333333,150.05085,6,1.5,0.03,False
FUR-BO-10001405,"Bush Stackable Bookrack, Pine",Furniture,Bookcases,4482.474,2894.46,1588.014,38,0.05,118.61699999999999,8,35.43,0.035,False
FUR-BO-10001436,"Bush Corner Shelving, Traditional",Furniture,Bookcases,1413.486,1371.72,41.766000000000005,14,0.15000000000000002,105.39150000000001,2,2.95,0.011,False
FUR-BO-10001452,"Dania Stackable Bookrack, Pine",Furniture,Bookcases,248.22,151.44,96.78,2,0.0,124.11,1,38.99,0.002,False
FUR-BO-10001461,"Safco Floating Shelf Set, Traditional",Furniture,Bookcases,2122.8246,1082.07,1040.7546,11,0.0175,193.29705,4,49.03,0.017,False
FUR-BO-10001471,"Sauder Classic Bookcase, Metal",Furniture,Bookcases,10537.89,5887.44,4650.45,26,0.05,413.6775,4,44.13,0.083,False
FUR-BO-10001476,"Safco Corner Shelving, Pine",Furniture,Bookcases,804.32,742.1400000000001,62.17999999999999,9,0.08,92.49680000000001,5,7.73,0.006,False
FUR-BO-10001483,"Bush Corner Shelving, Metal",Furniture,Bookcases,2403.16,2793.1800000000003,-390.02000000000004,39,0.2222222222222222,64.01111111111112,9,-16.23,0.019,False
FUR-BO-10001498,"Dania Classic Bookcase, Pine",Furniture,Bookcases,9725.796,6924.0,2801.7960000000003,40,0.13999999999999999,236.27640000000002,10,28.81,0.077,False
FUR-BO-10001501,"Bush Classic Bookcase, Metal",Furniture,Bookcases,11560.527,7517.76,4042.7670000000003,32,0.16333333333333333,344.8238,9,34.97,0.091,False
FUR-BO-10001507,"Ikea Library with Doors, Traditional",Furniture,Bookcases,484.52,426.4,58.12,2,0.0,242.26,1,12.0,0.004,False
FUR-BO-10001519,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,1119.195,972.1007999999999,147.0942,22,0.17,48.25619999999999,5,13.14,0.009,False
FUR-BO-10001524,"Bush Stackable Bookrack, Pine",Furniture,Bookcases,166.48,283.1,-116.62,5,0.6,33.296,1,-70.05,0.001,False
FUR-BO-10001537,"Ikea Corner Shelving, Metal",Furniture,Bookcases,1102.6799999999998,1058.67,44.01,9,0.0,122.52,3,3.99,0.009,False
FUR-BO-10001541,"Bush Stackable Bookrack, Traditional",Furniture,Bookcases,2936.5236,3168.48,-231.9564,28,0.18499999999999997,100.22055,6,-7.9,0.023,False
FUR-BO-10001553,"Sauder Library with Doors, Traditional",Furniture,Bookcases,7481.259,7675.200000000001,-193.941,20,0.025,377.9392500000001,4,-2.59,0.059,False
FUR-BO-10001555,"Bush Corner Shelving, Metal",Furniture,Bookcases,1234.5,1061.7,172.8,10,0.0,123.45,3,14.0,0.01,False
FUR-BO-10001558,"Safco 3-Shelf Cabinet, Pine",Furniture,Bookcases,953.064,1211.76,-258.696,8,0.2,136.152,2,-27.14,0.008,False
FUR-BO-10001567,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Furniture,Bookcases,90.882,281.7342,-190.8522,3,0.7,30.294,1,-210.0,0.001,True
FUR-BO-10001580,"Dania Stackable Bookrack, Pine",Furniture,Bookcases,3534.525,3163.86,370.66499999999996,31,0.12833333333333333,107.16269999999999,6,10.49,0.028,False
FUR-BO-10001585,"Ikea Floating Shelf Set, Traditional",Furniture,Bookcases,2066.792,1799.1599999999999,267.632,22,0.2,90.84799999999998,8,12.95,0.016,False
FUR-BO-10001585,"Sauder Floating Shelf Set, Mobile",Furniture,Bookcases,591.3,372.59999999999997,218.7,3,0.0,197.1,1,36.99,0.005,False
FUR-BO-10001596,"Dania Library with Doors, Mobile",Furniture,Bookcases,3600.544,4189.5,-588.956,21,0.25,182.46,4,-16.36,0.028,False
FUR-BO-10001598,"Bush Corner Shelving, Pine",Furniture,Bookcases,2919.1686,1654.56,1264.6086,24,0.045000000000000005,119.6997,6,43.32,0.023,False
FUR-BO-10001601,"Sauder Mission Library with Doors, Fruitwood Finish",Furniture,Bookcases,935.1972,1060.938,-125.74080000000001,10,0.26333333333333336,96.4886,3,-13.45,0.007,False
FUR-BO-10001608,"Hon Metal Bookcases, Black",Furniture,Bookcases,1570.0776,1597.05,-26.972399999999993,30,0.244,53.66088,5,-1.72,0.012,False
FUR-BO-10001619,O'Sullivan Cherrywood Estates Traditional Bookcase,Furniture,Bookcases,424.90000000000003,397.70640000000003,27.193599999999996,6,0.1,76.482,2,6.4,0.003,False
FUR-BO-10001621,"Dania Stackable Bookrack, Traditional",Furniture,Bookcases,2021.5349999999999,1264.1399999999999,757.395,18,0.15,102.89249999999998,6,37.47,0.016,False
FUR-BO-10001641,"Bush 3-Shelf Cabinet, Traditional",Furniture,Bookcases,2140.5141,1398.15,742.3641,15,0.014000000000000002,141.36282,5,34.68,0.017,False
FUR-BO-10001646,"Safco Corner Shelving, Metal",Furniture,Bookcases,1429.632,1108.08,321.55199999999996,18,0.16666666666666666,82.73333333333333,6,22.49,0.011,False
FUR-BO-10001646,"Safco Library with Doors, Pine",Furniture,Bookcases,4745.832,3911.5,834.332,25,0.225,202.089,8,17.58,0.038,False
FUR-BO-10001668,"Ikea Floating Shelf Set, Pine",Furniture,Bookcases,4742.0778,5110.349999999999,-368.2722,31,0.155,145.07805,8,-7.77,0.038,False
FUR-BO-10001679,"Ikea 3-Shelf Cabinet, Traditional",Furniture,Bookcases,1170.8568,908.8199999999999,262.0368,11,0.2225,110.7471,4,22.38,0.009,False
FUR-BO-10001699,"Ikea 3-Shelf Cabinet, Mobile",Furniture,Bookcases,77.312,139.2,-61.888,2,0.6,38.656,1,-80.05,0.001,True
FUR-BO-10001708,"Safco Stackable Bookrack, Pine",Furniture,Bookcases,3590.55,3393.6,196.95000000000005,28,0.09999999999999999,136.35,7,5.49,0.028,False
FUR-BO-10001714,"Dania Floating Shelf Set, Mobile",Furniture,Bookcases,979.659,1129.41,-149.75100000000003,9,0.3,120.309,2,-15.29,0.008,False
FUR-BO-10001721,"Bush Corner Shelving, Mobile",Furniture,Bookcases,775.928,472.4,303.528,10,0.1,75.906,4,39.12,0.006,False
FUR-BO-10001739,"Dania Classic Bookcase, Mobile",Furniture,Bookcases,5234.879999999999,4744.74,490.14000000000004,21,0.06666666666666667,257.152,6,9.36,0.041,False
FUR-BO-10001746,"Dania 3-Shelf Cabinet, Pine",Furniture,Bookcases,171.36,188.52,-17.16,2,0.4,85.68,1,-10.01,0.001,False
FUR-BO-10001749,"Bush Classic Bookcase, Traditional",Furniture,Bookcases,10110.66,10474.11,-363.45,27,0.1285714285714286,359.62114285714284,7,-3.59,0.08,False
FUR-BO-10001753,"Dania Stackable Bookrack, Traditional",Furniture,Bookcases,3371.2425,2305.2,1066.0425,34,0.20555555555555557,96.1675,9,31.62,0.027,False
FUR-BO-10001779,"Safco Stackable Bookrack, Pine",Furniture,Bookcases,2806.16,1655.92,1150.24,28,0.0,100.22000000000001,7,40.99,0.022,False
FUR-BO-10001781,"Bush Library with Doors, Traditional",Furniture,Bookcases,5343.36,5392.2,-48.83999999999999,30,0.275,176.088,8,-0.91,0.042,False
FUR-BO-10001798,Bush Somerset Collection Bookcase,Furniture,Bookcases,1263.9569999999999,1320.2784,-56.3214,12,0.2125,103.14675,4,-4.46,0.01,False
FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases,5492.885,5477.835999999999,15.049000000000007,26,0.31625000000000003,205.795075,8,0.27,0.043,False
FUR-BO-10001822,"Dania Library with Doors, Metal",Furniture,Bookcases,6368.736,7020.599999999999,-651.864,20,0.08,332.9112,5,-10.24,0.05,False
FUR-BO-10001831,"Sauder Floating Shelf Set, Metal",Furniture,Bookcases,2270.268,1769.76,500.50800000000004,12,0.025,189.189,4,22.05,0.018,False
FUR-BO-10001834,"Ikea 3-Shelf Cabinet, Mobile",Furniture,Bookcases,1898.976,1542.6599999999999,356.31600000000003,14,0.15,123.21600000000001,4,18.76,0.015,False
FUR-BO-10001835,"Safco Library with Doors, Traditional",Furniture,Bookcases,779.58,576.9000000000001,202.68,2,0.0,389.79,1,26.0,0.006,False
FUR-BO-10001860,"Sauder Corner Shelving, Traditional",Furniture,Bookcases,2455.491,1885.8,569.691,20,0.148,125.49960000000002,5,23.2,0.019,False
FUR-BO-10001867,"Dania Corner Shelving, Mobile",Furniture,Bookcases,1528.304,1273.44,254.864,21,0.1142857142857143,73.56742857142856,7,16.68,0.012,False
FUR-BO-10001872,"Bush Stackable Bookrack, Pine",Furniture,Bookcases,449.496,479.52,-30.024,6,0.4,74.916,1,-6.68,0.004,False
FUR-BO-10001873,"Ikea Floating Shelf Set, Mobile",Furniture,Bookcases,674.154,985.3199999999999,-311.166,6,0.35,112.35899999999998,2,-46.16,0.005,False
FUR-BO-10001874,"Sauder Corner Shelving, Pine",Furniture,Bookcases,4043.2799999999997,3535.68,507.6,29,0.08625,135.8289375,8,12.55,0.032,False
FUR-BO-10001875,"Bush Library with Doors, Mobile",Furniture,Bookcases,1834.1999999999998,1045.4999999999998,788.7,5,0.0,366.84,2,43.0,0.015,False
FUR-BO-10001876,"Safco Corner Shelving, Pine",Furniture,Bookcases,814.374,597.24,217.134,6,0.1,135.729,1,26.66,0.006,False
FUR-BO-10001888,"Dania Floating Shelf Set, Pine",Furniture,Bookcases,768.15,563.4,204.75,5,0.10000000000000002,153.63,3,26.65,0.006,False
FUR-BO-10001892,"Sauder Library with Doors, Pine",Furniture,Bookcases,3578.616,3936.5700000000006,-357.95399999999995,11,0.15,330.63300000000004,4,-10.0,0.028,False
FUR-BO-10001918,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",Furniture,Bookcases,1014.174,1432.722,-418.548,10,0.2833333333333333,115.36899999999999,3,-41.27,0.008,False
FUR-BO-10001934,"Bush Library with Doors, Metal",Furniture,Bookcases,17094.0222,17403.36,-309.3378,52,0.11714285714285713,321.1657714285714,14,-1.81,0.135,False
FUR-BO-10001943,"Safco Library with Doors, Traditional",Furniture,Bookcases,4209.732,4537.4400000000005,-327.708,12,0.10000000000000002,350.811,3,-7.78,0.033,False
FUR-BO-10001946,"Sauder 3-Shelf Cabinet, Metal",Furniture,Bookcases,3012.672,3399.4599999999996,-386.788,31,0.17500000000000002,91.37700000000001,8,-12.84,0.024,False
FUR-BO-10001966,"Ikea Corner Shelving, Metal",Furniture,Bookcases,686.1120000000001,676.44,9.671999999999997,9,0.06666666666666667,76.23466666666667,3,1.41,0.005,False
FUR-BO-10001967,"Safco Corner Shelving, Mobile",Furniture,Bookcases,1337.424,1352.7,-15.276,10,0.13333333333333333,131.716,3,-1.14,0.011,False
FUR-BO-10001969,"Sauder 3-Shelf Cabinet, Pine",Furniture,Bookcases,1545.876,2107.1,-561.224,19,0.25,84.015,4,-36.3,0.012,False
FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,2740.197,3715.2958,-975.0988,37,0.42142857142857143,69.99557142857142,7,-35.58,0.022,False
FUR-BO-10002000,"Ikea Classic Bookcase, Metal",Furniture,Bookcases,7044.0273,6291.54,752.4873,18,0.054000000000000006,389.00465999999994,5,10.68,0.056,False
FUR-BO-10002003,"Sauder Classic Bookcase, Metal",Furniture,Bookcases,7838.1,9623.64,-1785.54,26,0.2,348.36,5,-22.78,0.062,False
FUR-BO-10002008,"Bush Stackable Bookrack, Traditional",Furniture,Bookcases,327.92,340.3,-12.379999999999999,5,0.20000000000000004,65.584,3,-3.78,0.003,False
FUR-BO-10002031,"Sauder Classic Bookcase, Pine",Furniture,Bookcases,7369.179,6822.599999999999,546.579,20,0.14166666666666666,375.38349999999997,6,7.42,0.058,False
FUR-BO-10002032,"Ikea Stackable Bookrack, Pine",Furniture,Bookcases,1747.413,1413.0,334.413,15,0.11249999999999999,109.987875,4,19.14,0.014,False
FUR-BO-10002042,"Bush Classic Bookcase, Metal",Furniture,Bookcases,219.808,439.64,-219.832,2,0.6,109.904,1,-100.01,0.002,False
FUR-BO-10002084,"Dania Library with Doors, Metal",Furniture,Bookcases,2943.128,2994.04,-50.912000000000006,17,0.24000000000000005,183.3424,5,-1.73,0.023,False
FUR-BO-10002109,"Safco Stackable Bookrack, Pine",Furniture,Bookcases,909.0,958.6200000000001,-49.620000000000005,13,0.26666666666666666,74.06666666666666,3,-5.46,0.007,False
FUR-BO-10002133,"Bush Corner Shelving, Mobile",Furniture,Bookcases,948.8249999999999,587.04,361.78499999999997,8,0.06666666666666667,118.07599999999998,3,38.13,0.008,False
FUR-BO-10002142,"Ikea Classic Bookcase, Traditional",Furniture,Bookcases,933.3,1152.9,-219.6,5,0.30000000000000004,192.15,2,-23.53,0.007,False
FUR-BO-10002182,"Safco Floating Shelf Set, Pine",Furniture,Bookcases,4120.272,4041.36,78.91199999999999,24,0.1285714285714286,172.6212857142857,7,1.92,0.033,False
FUR-BO-10002202,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Furniture,Bookcases,400.0268,513.2873999999999,-113.2606,3,0.51,118.08019999999999,2,-28.31,0.003,False
FUR-BO-10002204,"Bush Classic Bookcase, Pine",Furniture,Bookcases,4637.136,3420.0600000000004,1217.076,14,0.11666666666666665,365.7265,3,26.25,0.037,False
FUR-BO-10002204,"Bush Corner Shelving, Traditional",Furniture,Bookcases,2052.0344999999998,1339.1999999999998,712.8344999999999,20,0.15,105.39150000000001,3,34.74,0.016,False
FUR-BO-10002204,"Dania Floating Shelf Set, Traditional",Furniture,Bookcases,653.691,379.43999999999994,274.251,4,0.035,163.42275,2,41.95,0.005,False
FUR-BO-10002206,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",Furniture,Bookcases,119.833,132.5212,-12.6882,1,0.15,119.833,1,-10.59,0.001,True
FUR-BO-10002213,DMI Eclipse Executive Suite Bookcases,Furniture,Bookcases,11046.609,10956.4326,90.17640000000002,27,0.18333333333333335,409.13366666666667,6,0.82,0.087,False
FUR-BO-10002213,"Sauder Forest Hills Library, Woodland Oak Finish",Furniture,Bookcases,1875.034,1945.524,-70.49,15,0.125,123.3575,4,-3.76,0.015,False
FUR-BO-10002214,"Dania Floating Shelf Set, Traditional",Furniture,Bookcases,2709.6,3688.74,-979.14,33,0.25,84.675,8,-36.14,0.021,False
FUR-BO-10002235,"Bush 3-Shelf Cabinet, Pine",Furniture,Bookcases,1196.352,864.64,331.712,14,0.08,88.7616,5,27.73,0.009,False
FUR-BO-10002250,"Dania Floating Shelf Set, Mobile",Furniture,Bookcases,1374.96,715.2,659.76,12,0.0,114.58,4,47.98,0.011,False
FUR-BO-10002268,Sauder Barrister Bookcases,Furniture,Bookcases,754.7336,1049.5008,-294.7672,16,0.4066666666666667,48.04813333333334,3,-39.06,0.006,False
FUR-BO-10002277,"Bush Floating Shelf Set, Mobile",Furniture,Bookcases,2662.4628000000002,2641.92,20.542800000000003,16,0.0425,166.40392500000002,4,0.77,0.021,False
FUR-BO-10002285,"Safco Corner Shelving, Pine",Furniture,Bookcases,1048.1295,1013.52,34.6095,8,0.175,124.41825,2,3.3,0.008,False
FUR-BO-10002289,"Ikea Corner Shelving, Pine",Furniture,Bookcases,622.05,472.8,149.25,5,0.0,124.41,2,23.99,0.005,False
FUR-BO-10002300,"Dania Classic Bookcase, Traditional",Furniture,Bookcases,7612.7519999999995,4329.46,3283.292,31,0.17142857142857146,226.896,7,43.13,0.06,False
FUR-BO-10002300,"Safco 3-Shelf Cabinet, Mobile",Furniture,Bookcases,1456.56,1311.12,145.44,9,0.10000000000000002,154.22400000000002,3,9.99,0.012,False
FUR-BO-10002308,"Safco Floating Shelf Set, Metal",Furniture,Bookcases,4524.372,3767.04,757.332,24,0.06166666666666667,184.101,6,16.74,0.036,False
FUR-BO-10002309,"Dania 3-Shelf Cabinet, Traditional",Furniture,Bookcases,320.62,350.8,-30.18,4,0.1,84.87,2,-9.41,0.003,False
FUR-BO-10002318,"Dania Classic Bookcase, Mobile",Furniture,Bookcases,3843.504,3389.0999999999995,454.404,10,0.07500000000000001,382.284,4,11.82,0.03,False
FUR-BO-10002324,"Sauder Stackable Bookrack, Pine",Furniture,Bookcases,1772.1680000000001,1248.68,523.488,19,0.1,89.604,4,29.54,0.014,False
FUR-BO-10002325,"Bush Classic Bookcase, Metal",Furniture,Bookcases,2527.792,2637.8399999999997,-110.048,12,0.2,219.808,4,-4.35,0.02,False
FUR-BO-10002334,"Ikea 3-Shelf Cabinet, Pine",Furniture,Bookcases,402.61199999999997,426.59999999999997,-23.987999999999996,5,0.2,76.688,2,-5.96,0.003,False
FUR-BO-10002346,"Dania Stackable Bookrack, Mobile",Furniture,Bookcases,2123.772,1784.3600000000001,339.41200000000003,31,0.17142857142857146,67.16400000000002,7,15.98,0.017,False
FUR-BO-10002352,"Ikea 3-Shelf Cabinet, Mobile",Furniture,Bookcases,2300.032,1879.1999999999998,420.832,27,0.14285714285714285,82.83428571428571,7,18.3,0.018,False
FUR-BO-10002378,"Dania 3-Shelf Cabinet, Metal",Furniture,Bookcases,1089.704,1111.5,-21.796000000000006,13,0.08,86.42479999999999,5,-2.0,0.009,False
FUR-BO-10002383,"Sauder Floating Shelf Set, Pine",Furniture,Bookcases,4780.692,4200.96,579.732,48,0.23636363636363636,99.74618181818182,11,12.13,0.038,False
FUR-BO-10002387,"Safco Library with Doors, Metal",Furniture,Bookcases,4986.2925,4795.5599999999995,190.73250000000002,14,0.09000000000000001,354.2175,3,3.83,0.039,False
FUR-BO-10002390,"Ikea Library with Doors, Metal",Furniture,Bookcases,5410.0935,5613.570000000001,-203.47650000000002,17,0.07428571428571429,335.89542857142857,7,-3.76,0.043,False
FUR-BO-10002423,"Safco Floating Shelf Set, Mobile",Furniture,Bookcases,1048.1076,990.3600000000001,57.747600000000006,7,0.22999999999999998,153.4302,4,5.51,0.008,False
FUR-BO-10002444,"Sauder Library with Doors, Mobile",Furniture,Bookcases,4022.4465,2875.62,1146.8265000000001,11,0.05666666666666667,368.0415,3,28.51,0.032,False
FUR-BO-10002462,"Ikea Classic Bookcase, Pine",Furniture,Bookcases,4816.746,4858.2,-41.45400000000001,12,0.0425,395.54325,4,-0.86,0.038,False
FUR-BO-10002471,"Safco 3-Shelf Cabinet, Metal",Furniture,Bookcases,1570.8,1548.6000000000001,22.200000000000003,15,0.12000000000000002,98.73599999999999,5,1.41,0.012,False
FUR-BO-10002510,"Bush 3-Shelf Cabinet, Mobile",Furniture,Bookcases,1876.1453999999999,1903.95,-27.8046,15,0.10333333333333333,130.8147,6,-1.48,0.015,False
FUR-BO-10002510,"Safco 3-Shelf Cabinet, Traditional",Furniture,Bookcases,3613.176,3145.71,467.466,23,0.06666666666666667,157.584,6,12.94,0.029,False
FUR-BO-10002529,"Safco Library with Doors, Metal",Furniture,Bookcases,2452.275,2261.7000000000003,190.575,7,0.1,350.325,1,7.77,0.019,False
FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,Bookcases,7539.7122,6759.3820000000005,780.3302,35,0.18375,213.024925,8,10.35,0.06,False
FUR-BO-10002574,"Bush Corner Shelving, Traditional",Furniture,Bookcases,132.256,251.36,-119.104,4,0.6,33.064,1,-90.06,0.001,False
FUR-BO-10002580,"Safco Classic Bookcase, Pine",Furniture,Bookcases,3516.0,4019.96,-503.96000000000004,14,0.13333333333333333,253.9333333333333,3,-14.33,0.028,False
FUR-BO-10002592,"Safco Stackable Bookrack, Traditional",Furniture,Bookcases,197.92,381.0,-183.08,5,0.6,39.583999999999996,1,-92.5,0.002,False
FUR-BO-10002598,"Hon Metal Bookcases, Putty",Furniture,Bookcases,1320.228,957.5202000000002,362.70779999999996,19,0.04,68.1408,5,27.47,0.01,False
FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Furniture,Bookcases,5184.081,5310.522,-126.44100000000005,27,0.26666666666666666,206.052,6,-2.44,0.041,False
FUR-BO-10002632,"Sauder Corner Shelving, Pine",Furniture,Bookcases,4400.04,3686.52,713.52,31,0.05714285714285715,140.15571428571428,7,16.22,0.035,False
FUR-BO-10002679,"Ikea Stackable Bookrack, Mobile",Furniture,Bookcases,2885.64,2041.92,843.72,36,0.025,81.315,8,29.24,0.023,False
FUR-BO-10002680,"Sauder 3-Shelf Cabinet, Traditional",Furniture,Bookcases,833.4,790.2,43.2,6,0.3,116.676,2,5.18,0.007,False
FUR-BO-10002682,"Safco Stackable Bookrack, Mobile",Furniture,Bookcases,998.1659999999999,917.91,80.256,7,0.05,141.531,2,8.04,0.008,False
FUR-BO-10002708,"Dania Library with Doors, Pine",Furniture,Bookcases,5056.125,5827.68,-771.5550000000001,18,0.15,309.1875,4,-15.26,0.04,False
FUR-BO-10002736,"Sauder Stackable Bookrack, Mobile",Furniture,Bookcases,3310.791,3083.25,227.541,25,0.13,127.7334,5,6.87,0.026,False
FUR-BO-10002738,"Sauder Corner Shelving, Mobile",Furniture,Bookcases,743.1072,1017.45,-274.3428,7,0.3175,102.25215,4,-36.92,0.006,False
FUR-BO-10002740,"Ikea Classic Bookcase, Metal",Furniture,Bookcases,3947.616,3306.24,641.376,18,0.2,219.312,4,16.25,0.031,False
FUR-BO-10002766,"Bush Classic Bookcase, Traditional",Furniture,Bookcases,6933.023999999999,7395.36,-462.336,28,0.1142857142857143,243.67771428571425,7,-6.67,0.055,False
FUR-BO-10002781,"Sauder Floating Shelf Set, Traditional",Furniture,Bookcases,3444.0660000000003,2820.03,624.0360000000001,23,0.175,160.5285,4,18.12,0.027,False
FUR-BO-10002782,"Safco Corner Shelving, Traditional",Furniture,Bookcases,1813.448,1260.8600000000001,552.588,23,0.20000000000000004,79.712,6,30.47,0.014,False
FUR-BO-10002793,"Safco Floating Shelf Set, Traditional",Furniture,Bookcases,1810.008,983.7,826.308,10,0.2,157.392,2,45.65,0.014,False
FUR-BO-10002812,"Sauder 3-Shelf Cabinet, Pine",Furniture,Bookcases,3612.645,2975.97,636.675,23,0.05000000000000001,159.62849999999997,6,17.62,0.029,False
FUR-BO-10002819,"Ikea Stackable Bookrack, Traditional",Furniture,Bookcases,2865.9204,2176.5,689.4204,25,0.09857142857142856,110.49711428571429,7,24.06,0.023,False
FUR-BO-10002824,Bush Mission Pointe Library,Furniture,Bookcases,748.8607999999999,724.704,24.156800000000004,6,0.17333333333333334,124.81013333333333,3,3.23,0.006,False
